scheme,backend,backend_rate_inv,runner,opening,workers,nv,polynomial_length,commit_ms,open_ms,verify_ms,prover_ms,proof_kib,communication_kib,verifier_communication_kib,scheme_reported_communication_kib,communication_basis,communication_cost_kib,communication_cost_basis,communication_bytes,verifier_communication_bytes,scheme_reported_communication_bytes,network_commit_bytes,network_open_bytes,network_bytes,paper_worker_commit_max_ms,paper_worker_commit_sum_ms,paper_worker_open_max_ms,paper_worker_open_sum_ms,paper_master_assemble_ms,paper_worker_verify_max_ms,paper_worker_verify_sum_ms,paper_master_verify_ms,paper_batch_claim_ms,paper_batch_sumcheck_ms,paper_batch_combined_open_ms,paper_batch_merkle_ms,paper_batch_verify_ms,paper_individual_worker_proof_count,paper_batched_proof_count,worker_local_compute_ms,end_to_end_open_proof_ms,worker_local_speedup,end_to_end_open_speedup,batch_claim_count,batch_open_ms,batch_verify_ms,batch_proof_bytes,effective_query_count,column_query_count,pcs_query_count,query_security_bits,algebraic_security_bits,query_count_semantics,query_count_target,host_logical_cores,max_workers,cores_per_worker,backend_source,field,hash,code_rate_log,security_target_bits,security_effective_bits,security_exact,source_rev,verified,failure_reason,source
LigeSIS dLigesis,ligesis,0,local,dligesis,2,19,524288,130.105,339.174,19.2,469.279,222.26,,222.26,38717.44,scheme_native_reported,38717.44,scheme_native_reported,,227594.24,39646658.56,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,scheme-native-ligesis,0,20,2,10,vendored-ligesis-native,,,0,0,0,unknown,,1,,local LigeSIS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; log_m=5; base_mu=14; query_count_semantics=scheme-native-ligesis
LigeSIS dLigesis,ligesis,0,local,dligesis,2,20,1048576,183.458,640.888,27.531,824.346,241.47,,241.47,55941.12,scheme_native_reported,55941.12,scheme_native_reported,,247265.28,57283706.88,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,scheme-native-ligesis,0,20,2,10,vendored-ligesis-native,,,0,0,0,unknown,,1,,local LigeSIS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; log_m=6; base_mu=15; query_count_semantics=scheme-native-ligesis
LigeSIS dLigesis,ligesis,0,local,dligesis,2,21,2097152,389.358,664.862,38.627,1054.22,245.3,,245.3,77373.44,scheme_native_reported,77373.44,scheme_native_reported,,251187.2,79230402.56,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,scheme-native-ligesis,0,20,2,10,vendored-ligesis-native,,,0,0,0,unknown,,1,,local LigeSIS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; log_m=6; base_mu=15; query_count_semantics=scheme-native-ligesis
LigeSIS dLigesis,ligesis,0,local,dligesis,2,22,4194304,500.839,1179.112,55.62,1679.951,265.57,,265.57,111831.04,scheme_native_reported,111831.04,scheme_native_reported,,271943.68,114514984.96,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,scheme-native-ligesis,0,20,2,10,vendored-ligesis-native,,,0,0,0,unknown,,1,,local LigeSIS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; log_m=7; base_mu=16; query_count_semantics=scheme-native-ligesis
LigeSIS dLigesis,ligesis,0,local,dligesis,2,23,8388608,1014.853,1405.649,80.491,2420.502,269.48999999999995,,269.48999999999995,154716.16,scheme_native_reported,154716.16,scheme_native_reported,,275957.75999999995,158429347.84,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,scheme-native-ligesis,0,20,2,10,vendored-ligesis-native,,,0,0,0,unknown,,1,,local LigeSIS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; log_m=7; base_mu=16; query_count_semantics=scheme-native-ligesis
LigeSIS dLigesis,ligesis,0,local,dligesis,2,24,16777216,1656.555,2627.04,115.301,4283.595,290.82,,290.82,223621.12,scheme_native_reported,223621.12,scheme_native_reported,,297799.68,228988026.88,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,scheme-native-ligesis,0,20,2,10,vendored-ligesis-native,,,0,0,0,unknown,,1,,local LigeSIS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; log_m=8; base_mu=17; query_count_semantics=scheme-native-ligesis
dFRIttata-PCS,frittata,0,local,dfrittata,2,18,262144,131.382,3.138,8.816,134.52,978.53,,978.53,4373.0556640625,scheme_native_reported,4373.0556640625,scheme_native_reported,,1002014.72,4478009.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,19,524288,261.307,4.367,9.786,265.67400000000004,1126.588,,1126.588,8495.681640625,scheme_native_reported,8495.681640625,scheme_native_reported,,1153626.112,8699578.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,20,1048576,542.525,5.648,12.107,548.173,1263.609,,1263.609,16710.9609375,scheme_native_reported,16710.9609375,scheme_native_reported,,1293935.616,17112024.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,21,2097152,1069.502,21.945,11.616,1091.447,1412.33,,1412.33,33119.400390625,scheme_native_reported,33119.400390625,scheme_native_reported,,1446225.92,33914266.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,22,4194304,2150.823,26.759,13.119,2177.582,1591.046,,1591.046,65916.3359375,scheme_native_reported,65916.3359375,scheme_native_reported,,1629231.104,67498328.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,23,8388608,4318.872,25.144,14.11,4344.0160000000005,1768.312,,1768.312,131479.556640625,scheme_native_reported,131479.556640625,scheme_native_reported,,1810751.488,134635066.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,24,16777216,8560.272,44.251,14.6,8604.523000000001,1950.103,,1950.103,262577.744140625,scheme_native_reported,262577.744140625,scheme_native_reported,,1996905.472,268879610.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,18,262144,53.898,21.751,1.624,75.649,130.45,,130.45,4297.05078125,scheme_native_reported,4297.05078125,scheme_native_reported,,133580.8,4400180.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,19,524288,96.647,32.251,1.758,128.898,155.02,,155.02,8536.86328125,scheme_native_reported,8536.86328125,scheme_native_reported,,158740.48,8741748.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,20,1048576,193.547,62.106,1.988,255.653,181.61,,181.61,17005.95703125,scheme_native_reported,17005.95703125,scheme_native_reported,,185968.64,17414100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,21,2097152,387.834,115.673,2.266,503.507,210.58,,210.58,33911.51953125,scheme_native_reported,33911.51953125,scheme_native_reported,,215633.92,34725396.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,22,4194304,829.188,233.81,2.63,1062.998,239.23,,239.23,67721.23828125,scheme_native_reported,67721.23828125,scheme_native_reported,,244971.52,69346548.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,23,8388608,1809.085,479.141,2.867,2288.226,277.23,,277.23,135320.89453125,scheme_native_reported,135320.89453125,scheme_native_reported,,283883.52,138568596.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,24,16777216,3613.169,470.931,3.64,4084.1,332.64,,332.64,266441.70703125,scheme_native_reported,266441.70703125,scheme_native_reported,,340623.36,272836308.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
