scheme,backend,backend_rate_inv,runner,opening,workers,nv,polynomial_length,commit_ms,open_ms,verify_ms,prover_ms,proof_kib,communication_kib,verifier_communication_kib,scheme_reported_communication_kib,communication_basis,communication_cost_kib,communication_cost_basis,communication_bytes,verifier_communication_bytes,scheme_reported_communication_bytes,network_commit_bytes,network_open_bytes,network_bytes,paper_worker_commit_max_ms,paper_worker_commit_sum_ms,paper_worker_open_max_ms,paper_worker_open_sum_ms,paper_master_assemble_ms,paper_worker_verify_max_ms,paper_worker_verify_sum_ms,paper_master_verify_ms,paper_batch_claim_ms,paper_batch_sumcheck_ms,paper_batch_combined_open_ms,paper_batch_merkle_ms,paper_batch_verify_ms,paper_individual_worker_proof_count,paper_batched_proof_count,worker_local_compute_ms,end_to_end_open_proof_ms,worker_local_speedup,end_to_end_open_speedup,batch_claim_count,batch_open_ms,batch_verify_ms,batch_proof_bytes,effective_query_count,column_query_count,pcs_query_count,query_security_bits,algebraic_security_bits,query_count_semantics,query_count_target,host_logical_cores,max_workers,cores_per_worker,backend_source,field,hash,code_rate_log,security_target_bits,security_effective_bits,security_exact,source_rev,verified,failure_reason,source
dFRIttata-PCS,frittata,0,local,dfrittata,2,19,524288,268.333,3.833,9.824,272.16600000000005,1097.366,,1097.366,8488.396484375,scheme_native_reported,8488.396484375,scheme_native_reported,,1123702.784,8692118.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,20,1048576,532.084,5.049,11.006,537.1329999999999,1259.963,,1259.963,16711.0869140625,scheme_native_reported,16711.0869140625,scheme_native_reported,,1290202.112,17112153.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,21,2097152,1083.886,7.593,11.901,1091.479,1435.385,,1435.385,33122.556640625,scheme_native_reported,33122.556640625,scheme_native_reported,,1469834.24,33917498.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,22,4194304,2132.481,12.45,13.414,2144.931,1590.84,,1590.84,65916.619140625,scheme_native_reported,65916.619140625,scheme_native_reported,,1629020.16,67498618.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,23,8388608,4252.207,22.652,13.804,4274.859,1777.916,,1777.916,131481.619140625,scheme_native_reported,131481.619140625,scheme_native_reported,,1820585.984,134637178.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dFRIttata-PCS,frittata,0,local,dfrittata,2,24,16777216,8640.677,43.133,15.149,8683.81,1952.754,,1952.754,262578.712890625,scheme_native_reported,262578.712890625,scheme_native_reported,,1999620.096,268880602.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,282.0,,282.0,,,scheme-native-external,282,20,2,10,vendored-frittata-native,,,0,0,0,unknown,,1,,local dFRIttata-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=282.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,18,262144,51.778,19.454,1.541,71.232,134.36,,134.36,4302.58203125,scheme_native_reported,4302.58203125,scheme_native_reported,,137584.64,4405844.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,19,524288,101.379,34.34,2.344,135.719,159.02,,159.02,8541.20703125,scheme_native_reported,8541.20703125,scheme_native_reported,,162836.48,8746196.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,20,1048576,197.677,61.186,1.972,258.863,183.27,,183.27,17013.17578125,scheme_native_reported,17013.17578125,scheme_native_reported,,187668.48,17421492.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,21,2097152,394.986,119.057,2.504,514.043,215.2,,215.2,33907.89453125,scheme_native_reported,33907.89453125,scheme_native_reported,,220364.8,34721684.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,22,4194304,815.491,232.441,2.525,1047.932,246.3,,246.3,67721.98828125,scheme_native_reported,67721.98828125,scheme_native_reported,,252211.2,69347316.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,23,8388608,1804.366,497.806,2.867,2302.172,285.11,,285.11,135312.92578125,scheme_native_reported,135312.92578125,scheme_native_reported,,291952.64,138560436.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
dPIP-FRI-PCS,pip-fri,0,local,depipfri,2,24,16777216,3512.492,467.282,3.132,3979.7740000000003,324.48,,324.48,266417.26953125,scheme_native_reported,266417.26953125,scheme_native_reported,,332267.52,272811284.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,,50.0,,,scheme-native-external,50,20,2,10,vendored-dpip-fri-native,,,0,0,0,unknown,,1,,local dPIP-FRI-PCS run; party_RAYON_NUM_THREADS=10; total_party_processes=2; query_count=50.0; query_count_semantics=scheme-native-external
